x,U_KMB,U_exact
0.684456,0.00106523,0.00106523
0.692462,0.00098328,0.00098328
0.700467,0.000907634,0.000907634
0.708472,0.000837807,0.000837807
0.716478,0.000773352,0.000773352
0.724483,0.000713856,0.000713856
0.732488,0.000658937,0.000658937
0.740494,0.000608243,0.000608243
0.748499,0.000561449,0.000561449
0.756504,0.000518255,0.000518255
0.76451,0.000478384,0.000478384
0.772515,0.000441581,0.000441581
0.78052,0.000407608,0.000407608
0.788526,0.00037625,0.00037625
0.796531,0.000347304,0.000347304
0.804536,0.000320585,0.000320585
0.812542,0.000295921,0.000295921
0.820547,0.000273155,0.000273155
0.828552,0.000252141,0.000252141
0.836558,0.000232743,0.000232743
0.844563,0.000214837,0.000214837
0.852568,0.000198309,0.000198309
0.860574,0.000183053,0.000183053
0.868579,0.00016897,0.00016897
0.876584,0.00015597,0.00015597
0.88459,0.000143971,0.000143971
0.892595,0.000132895,0.000132895
0.9006,0.000122671,0.000122671
0.908606,0.000113234,0.000113234
0.916611,0.000104522,0.000104522
0.924616,9.6481e-05,9.6481e-05
0.932622,8.90585e-05,8.90585e-05
0.940627,8.22069e-05,8.22069e-05
0.948632,7.58825e-05,7.58825e-05
0.956638,7.00447e-05,7.00447e-05
0.964643,6.46559e-05,6.46559e-05
0.972648,5.96817e-05,5.96817e-05
0.980654,5.50903e-05,5.50903e-05
0.988659,5.0852e-05,5.0852e-05
0.996664,4.69398e-05,4.69398e-05
1.00467,4.33286e-05,4.33286e-05
1.01268,3.99952e-05,3.99952e-05
1.02068,3.69183e-05,3.69183e-05
1.02869,3.4078e-05,3.4078e-05
1.03669,3.14563e-05,3.14563e-05
1.0447,2.90363e-05,2.90363e-05
1.0527,2.68024e-05,2.68024e-05
1.06071,2.47404e-05,2.47404e-05
1.06871,2.28371e-05,2.28371e-05
1.07672,2.10802e-05,2.10802e-05
1.08472,1.94584e-05,1.94584e-05
1.09273,1.79614e-05,1.79614e-05
1.10073,1.65796e-05,1.65796e-05
1.10874,1.53041e-05,1.53041e-05
1.11674,1.41267e-05,1.41267e-05
1.12475,1.30399e-05,1.30399e-05
1.13276,1.20367e-05,1.20367e-05
1.14076,1.11107e-05,1.11107e-05
1.14877,1.02559e-05,1.02559e-05
1.15677,9.46687e-06,9.46687e-06
1.16478,8.73856e-06,8.73856e-06
1.17278,8.06628e-06,8.06628e-06
1.18079,7.44571e-06,7.44571e-06
1.18879,6.87289e-06,6.87289e-06
1.1968,6.34414e-06,6.34414e-06
1.2048,5.85607e-06,5.85607e-06
1.21281,5.40554e-06,5.40554e-06
1.22081,4.98968e-06,4.98968e-06
1.22882,4.60581e-06,4.60581e-06
1.23682,4.25147e-06,4.25147e-06
1.24483,3.92439e-06,3.92439e-06
1.25284,3.62248e-06,3.62248e-06
1.26084,3.34379e-06,3.34379e-06
1.26885,3.08654e-06,3.08654e-06
1.27685,2.84909e-06,2.84909e-06
1.28486,2.6299e-06,2.6299e-06
1.29286,2.42757e-06,2.42757e-06
1.30087,2.24081e-06,2.24081e-06
1.30887,2.06842e-06,2.06842e-06
1.31688,1.90929e-06,1.90929e-06
1.32488,1.7624e-06,1.7624e-06
1.33289,1.62682e-06,1.62682e-06
1.34089,1.50166e-06,1.50166e-06
1.3489,1.38613e-06,1.38613e-06
1.3569,1.27949e-06,1.27949e-06
